0.86328125;0.86328125;0.86328125
0.1796875;0.14453125;0.51953125
0.19921875;0.45703125;0.21875
0.36328125;0.65625;0.59765625
0.578125;0.79296875;0.921875
0.859375;0.80078125;0.48828125
0.7578125;0.4140625;0.46484375
0.62109375;0.2890625;0.5859375
0.4921875;0.16015625;0.328125
