0.180;0.145;0.520
0.199;0.457;0.219
0.363;0.656;0.598
0.578;0.793;0.922
0.859;0.801;0.488
0.758;0.414;0.465
0.621;0.289;0.586
0.492;0.160;0.328
// Copyright Paul Tol: Muted palette, less gray
