frequencies,SPLs,Total,clarities,crests,SBs,CPPs,qdeltas,qcis
50,78,117,0.9809867393571666,2.373846732840075,-16.46004856199983,30.683533297417203,7.172204609562247,0.4339483957571406
50,79,101,0.9763003135163757,2.3850586634891946,-15.263614178735109,30.210956547510623,6.28787270437084,0.44814209228684926
50,80,163,0.9784767054448469,2.3456898553874876,-13.769787998116035,29.839885477026893,3.3565282105986958,0.5192736747731821
50,81,64,0.9689186454753583,2.56351153600617,-13.467404566094217,29.309792207901904,4.215193649187929,0.5483768919635285
50,82,62,0.9752665325377311,2.6173213528785504,-11.574924761563357,30.413813264596257,4.363031638341424,0.5462970426336663
51,56,11,0.9716976547288163,1.5288453544553449,-29.10388218313429,18.387149302758168,1.9274046284882222,0.47064530401556176
51,57,16,0.9708023494743566,1.5017680784504226,-27.504893792447533,21.41378789772576,1.7158057685428132,0.49098267906410464
51,63,10,0.9819238454079691,1.959171147882218,-22.474960464026182,27.366965187837657,8.198877448527451,0.4087949544328044
51,64,23,0.977819349780135,1.969736141834169,-24.23473094208214,26.59831429729471,5.814704420233064,0.41865648769293146
51,65,15,0.9795234719752905,2.074901434557682,-23.16421485055085,26.557443464891286,5.916759924046136,0.44296466454029315
51,66,28,0.9793160801726719,2.1831758723934622,-29.042445172242306,25.313432024724694,4.659289262875726,0.40099911129485766
51,67,12,0.9845351008374128,2.1806983795897326,-23.22583225342666,26.679133077718554,6.774758087147571,0.4593145226517688
51,68,21,0.9814417535918494,2.2847050332217327,-25.358101760416467,27.319396140557377,6.480722884284859,0.37522840969325644
51,69,14,0.9866522023143556,2.1720372230731066,-22.470618020642505,28.78211132367423,5.7411793618421685,0.46364476922093295
51,70,25,0.979397300629252,2.171068565277901,-23.203805439187185,26.437422743785458,5.886463751232,0.43252101453512937
51,76,9,0.9647916042500955,2.7621117385118836,-18.11276061787204,26.491224384516634,11.524841921072833,0.44076000193241577
52,43,11,0.9631352796430972,1.6235038890097322,-16.437395391207332,17.04548502283108,2.0139620390108437,0.506656894653674
52,44,33,0.9698864568222108,1.5121041618868252,-16.853479178361496,15.915674956530374,2.072866256602976,0.49451676933047717
52,47,26,0.9815600338898807,1.527154930369396,-19.840940165153974,15.95427802842648,2.1464584372108284,0.46461361464859957
52,49,11,0.9865800440476858,1.5549673852440404,-22.464123031970473,16.42129976243723,3.731286961795833,0.525621156098585
52,50,14,0.9861703021021303,1.5050518150455088,-23.10661875195126,17.68192051100545,1.4768618018406563,0.4484090498214145
52,51,49,0.986879887479164,1.516050904728381,-25.295657449210257,16.982199577614583,2.523174048830731,0.49689956417354014
52,52,33,0.9880061044400259,1.4790035656108584,-25.62752034300722,16.157841725614784,1.6309654397165252,0.4759722982271999
52,53,43,0.9868349339103122,1.513190444985104,-25.032798025007324,15.942252394571279,2.4562005397061046,0.43411327702688424
52,54,9,0.9649674752430801,1.795457981283062,-27.090229480321213,17.009066342312288,2.608658799558549,0.46789365057804333
52,55,16,0.97401063204112,1.7713247222457826,-28.496488369372557,18.055051560779184,3.7709878027713346,0.40887516182189537
52,57,15,0.9756477853542636,1.953926534837996,-29.547566128336555,22.16250036345484,2.9722093715563678,0.43201165418034676
52,58,22,0.9812163433576344,1.785809052985594,-28.57472362002504,23.337441550837163,3.6523044159220843,0.3976603264742368
52,59,14,0.9912235032784281,1.7398414476655841,-25.65736743783583,23.989426544023644,4.000329633870394,0.378069902545019
52,60,12,0.9898431563503041,1.8848760501814805,-26.660758236040962,23.716573629066332,4.766767714522797,0.3683655448176621
52,61,39,0.9832448891864258,2.023321818211721,-29.782652456604147,24.484403566544408,5.515279644574388,0.3710771261071575
52,62,21,0.9841230031035506,2.071256082519544,-27.764299179307496,24.570832569505345,5.38350871821755,0.3951146531030555
52,63,113,0.9803608770998624,2.0707479156318844,-30.802745786801818,24.724250742713217,3.3284868184913563,0.3891999671967349
