MIDI,dB,Total,Clarity,Crest,SpecBal,CPP,Entropy,dEGGmax,Qcontact,Icontact,HRFegg,maxCluster,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,maxCPhon,cPhon 1,cPhon 2,cPhon 3,cPhon 4,cPhon 5,cPhon 6
53,58,57,0.987786296,1.763759337,-31.22058995,20.83385007,3.71738,3.141633598,0.411516691,0.08216,-22.18603,5,2,16,0,0,77,6,0,0,14,0,4,77
53,59,16,0.974066608,1.982681654,-31.42456008,18.0786204,0.80586,3.952077927,0.389826482,0.25411,-4.26751,2,0,8,0,4,1,3,0,0,6,0,6,1
53,61,22,0.974373941,2.120099852,-32.49606047,21.09921258,5.91911,3.689618357,0.377146006,0.03896,-31.87454,5,0,0,4,8,79,6,0,0,0,0,8,83
53,62,18,0.98299565,2.228348136,-32.46290643,24.39449084,4.3072,4.475638997,0.367421798,0.01635,-29.65075,5,0,0,0,0,4,6,0,0,0,0,0,4
53,63,8,0.991180128,2.18459529,-29.91871048,24.24945641,0.0376,8.049889099,0.379856107,0.24301,-0.64001,2,0,5,3,0,0,3,0,0,4,4,0,0
53,64,22,0.981508485,2.165896304,-27.14114853,26.4416739,0.11449,7.008755895,0.417938833,0.21608,-0.09438,2,0,15,9,6,0,3,0,0,12,10,8,0
53,65,43,0.974858923,2.253842852,-30.9235273,24.1398607,0.3797,5.1025516,0.384386131,0.2119,1.63741,4,0,0,6,17,0,4,0,0,6,17,0,0
53,66,38,0.984707526,2.415950323,-33.7325837,23.99909906,0.01173,2.758393874,0.383911622,0.29073,1.35805,2,0,15,0,5,0,2,0,15,0,5,0,0
53,67,102,0.983022736,2.455357789,-32.6379196,24.66082314,0.10575,2.992593544,0.407617041,0.22635,-1.63602,2,0,16,4,8,1,3,0,9,14,6,0,0
53,68,11,0.976921042,2.38412525,-31.71596153,24.9350923,1.03685,3.118659441,0.368624578,0.14766,-5.42174,4,0,0,3,4,0,3,0,0,5,0,0,2
53,69,10,0.961642392,2.131704817,-28.90171501,23.73748056,1.07222,6.667836003,0.413464612,0.16825,2.06473,3,0,0,4,4,0,5,0,0,0,1,7,0
53,72,7,0.970527488,2.390983614,-26.96938855,24.86128016,1.78631,10.52526998,0.44664882,0.16079,-1.34747,4,2,0,3,23,5,4,0,0,0,15,10,8
53,73,18,0.98831447,2.506456976,-24.12353039,28.14386136,0.44063,7.794121228,0.444320624,0.31809,-2.71731,2,0,2,0,0,0,3,0,0,1,0,1,0
53,74,8,0.965332257,2.578198278,-22.88364064,28.60437527,4.41014,11.03894619,0.468082137,0.04328,-23.62219,5,0,0,4,2,27,6,0,0,0,0,3,30
53,76,19,0.97389539,2.56809664,-21.51597866,28.23008453,2.02353,10.06538674,0.46511884,0.19709,-8.90607,2,0,9,0,1,4,5,0,0,0,0,10,4
53,77,11,0.970217276,2.262908697,-20.5345842,28.34986806,6.14469,6.815831651,0.446899207,0.02174,-32.6267,5,0,0,1,0,24,6,0,0,0,0,0,25
53,80,14,0.985206721,2.108546747,-22.66643273,31.8869288,4.8802,7.138315664,0.463999593,0.06916,-31.00918,5,0,0,0,0,24,6,0,0,0,0,0,24
53,81,27,0.980829366,2.466310096,-20.73649267,29.29402527,0.271,11.44143634,0.47355358,0.28395,-0.52733,2,0,18,0,0,0,4,0,7,1,8,2,0
53,82,34,0.986262977,2.284673086,-19.90430982,31.81544404,0.02699,10.64257444,0.470665397,0.2555,-0.01915,2,0,17,2,0,0,4,0,0,3,13,3,0
53,83,73,0.984601373,2.530000668,-18.08842611,31.23079982,0.04738,10.45768367,0.487514515,0.22968,0.4207,4,0,0,15,21,0,4,0,0,15,21,0,0
53,84,23,0.989152884,2.66858932,-18.41748531,31.03745557,0.46104,10.56119529,0.509516875,0.23438,0.97436,4,0,9,2,14,0,4,0,9,0,15,0,1
53,85,114,0.975612532,2.603433832,-17.08337843,29.36223844,1.65748,8.424288418,0.503907632,0.22003,0.85653,4,0,7,0,16,1,4,0,3,4,14,2,1
53,86,123,0.982118211,2.447833788,-16.30267366,30.10288315,1.11789,5.898029341,0.525299831,0.19957,-2.18208,4,1,6,3,29,0,3,0,0,32,4,1,2
53,87,52,0.969552257,2.205597341,-16.14590202,29.12690291,0.14292,3.668101014,0.543988902,0.22363,-0.65185,2,0,6,0,0,0,5,0,0,0,0,6,0
54,46,17,0.978149658,1.472045707,-18.74407505,15.78510137,0.6138,1.394765023,0.499602814,0.18617,1.34992,4,0,3,0,7,0,5,0,0,0,4,6,0
54,50,14,0.985301565,1.496660839,-22.73401275,16.38445722,0.66255,1.809552468,0.498446679,0.31691,-2.23517,2,0,3,0,0,0,5,0,0,1,0,2,0
54,53,13,0.99147353,1.559021655,-26.95518405,18.84389024,3.13135,1.293631004,0.475807062,0.06125,-13.41483,5,0,0,1,8,36,6,0,0,0,0,9,36
54,60,32,0.985374535,1.651141684,-31.89301924,22.08835885,4.62507,3.38655246,0.352692913,0.02049,-13.99106,5,0,0,0,0,7,6,0,0,0,0,0,7
54,61,13,0.989637228,1.727926401,-32.47686934,22.31924883,2.34566,4.744643197,0.314469349,0.15752,-5.63259,4,0,7,5,16,4,5,0,0,0,0,23,9
54,66,17,0.966301328,1.675587997,-30.01717213,24.90233271,4.47778,5.1270822,0.508913766,0.07372,-28.48142,5,0,0,0,0,16,6,0,0,0,0,0,16
54,67,15,0.978723264,1.981352475,-29.06366114,26.7218831,0.49523,2.920216097,0.420346304,0.28804,-0.12055,2,0,22,0,0,0,4,0,9,0,13,0,0
54,68,53,0.983435564,2.211393678,-23.29543501,27.15377272,0.01005,4.618470012,0.390577023,0.26328,-0.76958,2,0,13,12,0,0,3,0,1,12,12,0,0
54,69,93,0.988910866,2.18720327,-23.002539,27.30529835,0.02254,4.598941768,0.407782463,0.23493,-1.49865,3,0,1,24,4,0,3,0,0,24,5,0,0
54,70,92,0.989073731,2.217743169,-21.90026812,27.61100261,1.76259,4.924155408,0.402692503,0.29857,1.15231,2,0,8,0,6,0,2,0,7,0,7,0,0
54,71,35,0.985585136,2.255570278,-20.59611612,27.85206041,0.43414,7.458827659,0.426925822,0.22677,1.37113,4,0,5,9,41,0,4,0,1,5,46,3,0
54,72,11,0.988480909,2.365754277,-19.61493264,29.25310078,1.78626,5.671101517,0.393447678,0.22964,-1.59905,2,0,6,4,3,0,3,0,0,10,0,2,1
54,73,20,0.988832181,2.381731347,-18.8509679,30.77222355,0,9.903069588,0.42572693,0.23753,-0.28234,2,0,3,0,0,0,5,0,0,0,0,3,0
54,74,13,0.991187218,2.306716697,-19.03124071,30.70780337,0,5.991558435,0.409600778,0.23911,0.15022,2,0,4,0,0,0,4,0,0,1,3,0,0
54,75,12,0.992683261,2.264815346,-18.76982538,30.57952422,3.04647,6.03268281,0.435789264,0.0103,-16.59145,5,0,0,0,0,4,6,0,0,0,0,0,4
54,76,37,0.983733771,2.284733254,-17.6752592,31.65753409,3.03105,9.023375718,0.440046895,0.12617,-8.99543,5,0,9,7,5,23,6,0,0,0,1,18,25
54,77,16,0.993776236,2.197965432,-17.64665183,32.75098517,3.36252,5.584360133,0.463572507,0.03982,-14.05647,5,0,0,0,0,6,6,0,0,0,0,0,6
54,78,50,0.991842207,2.339408974,-16.79787907,33.01551961,3.96993,8.290729913,0.473135628,0.0958,-12.55627,4,0,0,4,9,9,6,0,0,0,0,8,14
54,79,45,0.991652244,2.200278516,-16.74005704,33.71859192,5.26101,7.114880797,0.482067318,0.08265,-25.35881,5,0,0,0,0,4,6,0,0,0,0,0,4
54,80,56,0.990355471,2.225705097,-16.25053337,33.36766713,4.94693,7.975837254,0.478840622,0.01276,-24.11801,5,0,0,0,0,2,6,0,0,0,0,0,2
54,81,66,0.990494185,2.235509042,-16.50868509,33.16977105,0.02234,8.260644157,0.48062752,0.30709,-1.26044,2,0,19,4,0,0,2,0,19,2,2,0,0
54,83,9,0.986516237,2.563174325,-16.35596948,32.31302655,0,11.96755498,0.460003585,0.27443,-1.9677,3,0,4,14,0,0,3,0,7,11,0,0,0
54,84,9,0.987593598,2.57960969,-16.43568924,33.16392922,0.01314,12.03556875,0.46531221,0.24805,-1.74169,3,0,2,21,0,0,3,0,0,21,2,0,0
54,85,53,0.992322573,2.585012523,-15.75656366,31.61181351,0.66606,12.887159,0.461352053,0.36085,-0.96436,2,0,11,0,0,0,2,0,10,0,1,0,0
54,86,51,0.988014339,2.497963782,-14.56961743,31.28808817,0.03726,10.97274598,0.503850369,0.23102,1.37028,4,0,6,0,74,0,4,0,5,1,74,0,0
54,88,15,0.979725987,2.346698713,-13.5657939,30.67276289,0.42052,4.233189686,0.55190793,0.22011,-0.8372,2,0,11,3,8,0,4,0,7,3,10,2,0
55,52,30,0.986950753,1.50040173,-26.11963246,17.45010817,0.00524,1.543303048,0.497869622,0.23773,0.18697,2,0,22,0,0,0,4,0,5,4,11,2,0
55,53,62,0.990971383,1.507034298,-26.74612258,18.00848223,5.45632,1.664781556,0.502301707,0.20807,0.22912,3,0,0,3,2,1,5,0,0,0,0,4,2
55,54,32,0.99036997,1.51852658,-26.97087695,18.68772839,1.62355,1.561444697,0.485418295,0.18278,-0.7466,4,4,0,2,31,6,4,0,0,0,21,15,7
55,55,23,0.99093851,1.562770105,-29.03002091,17.83198832,1.4263,1.384597073,0.501029521,0.17307,-3.29621,4,0,0,1,4,0,5,0,0,0,0,5,0
55,56,12,0.990110447,1.615840379,-29.65260238,18.42900879,4.83398,4.174968602,0.415681634,0.04394,-26.43547,5,0,0,0,0,7,6,0,0,0,0,0,7
55,57,133,0.991964671,1.590091275,-30.44793395,19.62731067,6.58326,3.061370667,0.417437065,0.05189,-33.24551,5,0,0,0,0,9,6,0,0,0,0,0,9
55,58,65,0.992494387,1.625254679,-31.42679364,18.13796255,4.8162,1.775330268,0.438276602,0.02089,-29.86467,5,0,0,0,0,24,6,0,0,0,0,0,24
55,59,44,0.987762048,1.708069607,-32.26766226,18.91593098,0.039,3.075236275,0.376930492,0.30233,-1.72766,2,0,7,3,0,0,2,0,8,2,0,0,0
55,61,56,0.987281506,1.789209203,-33.58790564,20.79515215,0.12773,3.289105304,0.381829933,0.27871,-1.96863,2,0,5,0,0,0,2,0,4,1,0,0,0
55,62,16,0.982393088,1.695009324,-33.0697219,22.79993984,0.00484,3.337257581,0.382554178,0.27491,-0.97787,2,0,21,2,0,0,3,0,0,15,8,0,0
55,63,31,0.984904072,1.858952462,-30.76812247,23.92549886,0.06129,3.299259681,0.394126554,0.38191,-1.34457,2,0,7,0,0,0,2,0,7,0,0,0,0
55,64,29,0.988606132,1.929893298,-28.93077745,25.75043887,0.01962,4.509967774,0.39758674,0.27377,0.10423,4,0,20,0,31,0,4,0,18,0,33,0,0
55,65,13,0.990522195,1.895337931,-24.55560942,25.02102626,0.12561,4.920103458,0.407853987,0.25061,-0.58761,2,0,27,11,11,0,4,0,8,14,26,1,0
55,66,13,0.988785589,2.013300049,-24.0230111,26.43685733,0,6.464505335,0.394683949,0.30281,-0.34512,2,0,9,0,0,0,2,0,9,0,0,0,0
55,67,27,0.987607305,1.978276028,-23.5668496,26.30316552,0,5.413043504,0.423160898,0.29147,-0.66175,2,0,10,0,0,0,2,0,10,0,0,0,0
55,68,75,0.989154171,2.188876911,-24.19983034,27.4794307,1.19397,5.034694431,0.399659338,0.22118,2.42088,4,1,4,0,32,0,4,0,0,0,34,3,0
55,69,156,0.979801797,2.207225366,-24.10770897,26.23241566,3.40689,4.973212402,0.397641344,0.24472,-0.6632,4,0,2,0,5,0,5,0,0,0,1,6,0
55,70,38,0.986916135,2.131776222,-22.09239774,26.92908477,2.20735,6.860117087,0.420835602,0.17964,-2.70994,4,0,0,1,3,0,5,0,0,0,0,4,0
55,71,22,0.985298339,2.210015562,-21.10762552,28.53381386,6.92415,6.453438304,0.403670953,0.07532,-20.50851,5,0,0,1,0,2,6,0,0,0,0,0,3
55,75,11,0.975045934,2.345329104,-18.30610969,31.49482769,2.11548,10.90235392,0.4562729,0.08735,-11.87656,4,0,1,0,5,5,5,0,0,0,0,6,5
55,76,38,0.985884799,2.355977126,-17.11219959,32.33145196,0,9.539367717,0.455325309,0.29799,-2.00857,2,0,6,0,0,0,2,0,6,0,0,0,0
55,79,9,0.984957756,2.702728022,-14.09221017,33.07485311,0.09589,10.32144547,0.503421913,0.31811,-1.6701,2,0,3,0,0,0,2,0,3,0,0,0,0
55,80,9,0.990554678,2.650707953,-14.11987414,30.86805188,0,9.468390724,0.510136818,0.27879,-0.27113,2,0,65,0,0,0,4,0,10,15,40,0,0
55,81,33,0.986106566,2.34447191,-15.23953976,31.7980813,0,9.137029874,0.489716397,0.29088,0.46941,2,0,18,0,0,0,4,0,5,0,13,0,0
55,82,20,0.992130065,2.345448857,-16.18324078,33.08711479,0.03864,9.947580465,0.45808189,0.26385,-0.89721,2,0,46,2,18,0,2,0,28,24,14,0,0
55,83,20,0.990568447,2.46535529,-16.26125935,32.32029872,0.00819,10.39955732,0.458903564,0.20811,0.134,4,0,7,2,16,0,4,0,2,2,21,0,0
55,84,8,0.989273565,2.612570645,-16.25943274,33.2975936,0,11.95008956,0.457492485,0.29821,-1.24749,2,0,5,0,0,0,2,0,5,0,0,0,0
55,86,8,0.989645203,2.581859028,-14.57255477,30.33857839,0.6293,12.21723789,0.490935907,0.22444,1.20233,4,0,2,0,12,0,4,0,0,0,11,3,0
55,87,71,0.987351095,2.594885432,-13.83184615,31.83325376,0.63019,9.905068987,0.515177239,0.23143,0.35974,2,0,24,0,15,0,4,0,0,2,23,14,0
55,88,169,0.983621281,2.424674885,-13.8119717,30.80578499,2.55611,4.717107224,0.558961119,0.25812,-0.91575,2,0,8,0,3,0,5,0,0,0,0,11,0
55,89,15,0.99009948,2.454617811,-14.76213683,31.11392423,1.28417,4.962734312,0.556718154,0.23003,-3.37063,4,4,9,3,12,0,5,0,0,10,0,16,2
56,59,13,0.989760025,1.685640262,-32.23121206,15.85941763,1.19353,2.739329841,0.45655581,0.16473,0.17419,3,0,1,12,12,0,5,0,0,0,0,23,2
56,63,17,0.984865573,2.22421241,-35.44490752,20.44438003,0.66475,3.342502359,0.410132023,0.19175,0.37493,4,0,3,1,22,0,5,0,0,10,0,16,0
56,66,21,0.9886573,2.085954738,-35.29543499,22.56058843,4.72756,5.514216765,0.339186151,0.06733,-18.38956,5,0,2,0,1,6,6,0,0,0,0,3,6
56,69,21,0.987222007,2.003759429,-27.61658991,25.40055822,0,5.644551503,0.375809459,0.31187,-2.15894,2,0,6,1,0,0,2,0,7,0,0,0,0
56,70,29,0.978494046,2.009662578,-22.68491164,26.24361129,0,6.646230685,0.392024649,0.33513,-1.70324,2,0,5,0,0,0,2,0,5,0,0,0,0
56,71,20,0.991700278,1.824740698,-29.39514364,23.58040655,0.00067,4.323862539,0.386671415,0.30983,-0.97727,2,0,42,0,0,0,2,0,38,1,3,0,0
56,75,20,0.979014409,2.11074346,-20.09005761,23.55394452,0,5.928421783,0.422303483,0.3498,-0.57158,2,0,7,0,0,0,2,0,5,0,2,0,0
56,76,10,0.975763076,2.048402668,-19.64262495,24.24983887,0.01246,6.22035693,0.441109031,0.24294,0.0505,2,0,44,0,13,0,4,0,15,13,29,0,0
56,79,20,0.985664132,2.346014795,-16.86649637,29.39685075,0.02026,9.102601684,0.461706439,0.19639,-0.16525,4,0,26,3,36,0,4,0,0,22,43,0,0
56,80,30,0.98793909,2.280491317,-15.36586206,30.78255333,2.23727,10.06599149,0.473757536,0.25898,-0.46941,2,0,13,0,5,0,4,0,0,0,12,6,0
56,81,29,0.989521982,2.254191609,-14.61316766,31.15111392,0,10.5175011,0.479476554,0.28275,-0.81306,2,0,10,0,0,0,2,0,7,0,3,0,0
56,82,10,0.990713655,2.187868249,-16.69651009,30.67590035,1.35011,11.3365738,0.466361711,0.22349,0.53723,4,0,3,0,4,0,4,0,0,0,4,3,0
56,83,20,0.978387816,2.135881135,-15.82977379,29.59029095,0.86675,10.57442883,0.469478917,0.21308,-1.18998,4,0,10,12,14,0,5,0,0,7,9,20,0
56,85,10,0.97861195,2.136193953,-14.16890309,29.18187684,2.21367,8.763287591,0.504123838,0.27047,-2.86414,2,1,4,0,0,0,5,0,0,1,0,4,0
56,86,10,0.986792506,2.183283537,-13.43234193,31.30926835,0.6251,8.456858496,0.503558986,0.25534,-5.34142,3,1,0,4,1,0,3,0,0,5,0,1,0
57,50,47,0.989859291,1.572031472,-22.86447619,15.90355572,1.63298,2.203978534,0.500349504,0.2122,-0.81079,4,0,0,0,11,0,5,0,0,2,0,9,0
57,51,28,0.991836324,1.613999599,-24.65576889,16.24647016,1.6779,2.129220023,0.486910176,0.15342,-2.60813,4,0,10,1,16,3,5,0,0,4,0,22,4
57,52,43,0.992239526,1.566083114,-25.71184844,16.37792326,0,2.139001703,0.497096126,0.32768,-2.86337,2,0,7,0,0,0,2,0,7,0,0,0,0
57,54,12,0.992555799,1.599895736,-27.90336249,16.86670809,0,1.610805452,0.499348988,0.33344,-2.15313,2,0,7,0,0,0,2,0,7,0,0,0,0
57,56,11,0.992807059,1.606648765,-29.44270119,18.60462501,0,1.849491836,0.511081549,0.32965,-1.37608,2,0,54,0,0,0,2,0,54,0,0,0,0
57,57,74,0.991725983,1.635909765,-30.66716402,17.42688872,0,1.684091223,0.493736045,0.34956,-0.2294,2,0,16,0,0,0,2,0,16,0,0,0,0
57,58,11,0.991390444,1.675575019,-31.8166352,18.18649823,0.04814,1.530751662,0.488818666,0.29498,-0.33085,2,2,40,0,1,0,2,0,29,3,11,0,0
57,59,45,0.993414358,1.623355775,-32.44195749,18.05209097,0.10718,1.665790516,0.471231011,0.22224,-0.69401,2,1,20,0,0,0,3,0,1,12,8,0,0
57,60,118,0.992763394,1.653498159,-33.46647701,18.61617659,0,1.956654143,0.472506667,0.29021,-1.18479,2,0,40,0,1,0,2,0,40,1,0,0,0
57,61,25,0.990447741,1.661081883,-31.85923878,21.06404409,0.01487,3.210547973,0.388931558,0.27875,-0.96128,2,1,52,0,8,0,2,0,41,14,6,0,0
57,62,73,0.987376087,1.66189939,-34.68772819,21.42940862,0.91402,2.311928035,0.449444711,0.19284,-4.22452,3,0,3,10,0,0,3,0,0,12,0,1,0
57,63,31,0.979472305,1.892919316,-35.42559582,19.45245218,1.99248,4.865896694,0.363838555,0.20604,1.7761,4,0,0,0,7,0,4,0,0,0,6,1,0
57,64,51,0.987546335,1.897371524,-35.31349112,21.32378418,0.74725,2.201147464,0.469539724,0.25002,-1.30073,2,5,15,1,9,0,5,0,0,6,9,15,0
57,65,50,0.97824231,1.779089906,-35.0478221,21.87212319,1.09243,4.710815212,0.440040792,0.26537,-1.217,2,0,6,0,0,0,3,0,0,4,0,2,0
57,66,67,0.984273798,1.985148778,-35.50967351,22.24123221,1.62816,4.078633556,0.394826827,0.15434,-6.81027,4,0,1,2,4,0,3,0,0,3,0,3,1
57,67,28,0.992281355,2.022941592,-34.37184399,23.11578948,2.56383,4.932254681,0.35532194,0.10474,-9.89613,4,0,0,0,1,1,5,0,0,0,0,1,1
57,68,20,0.970449724,1.905728484,-32.53992242,21.63962209,5.88833,3.11444697,0.370966229,0.21707,-6.47718,3,0,0,1,1,0,6,0,0,0,0,0,2
57,69,31,0.993350197,2.04241332,-30.7930056,24.61799736,0,4.914986525,0.375208053,0.32516,-2.91245,2,0,5,0,0,0,2,0,5,0,0,0,0
57,70,50,0.986777139,1.92527448,-30.09948902,23.98521904,0,3.961733013,0.370738656,0.33547,-2.62774,2,0,15,0,0,0,2,0,15,0,0,0,0
57,71,20,0.989787507,2.034551952,-25.41134103,25.11765102,0,4.396325397,0.370262411,0.35214,-2.3427,2,0,7,0,0,0,2,0,7,0,0,0,0
57,72,50,0.991943398,2.005115177,-27.29209675,25.68250266,0,4.602760965,0.382676771,0.34305,-1.85277,2,0,39,0,0,0,2,0,39,0,0,0,0
57,73,81,0.98812888,1.878632502,-29.70395541,25.76523059,0,4.620024637,0.39573015,0.42087,-2.3269,2,0,4,0,0,0,2,0,4,0,0,0,0
57,74,40,0.990356441,2.120250501,-23.10548842,26.29035044,0,5.881525238,0.403925215,0.34818,-1.82822,2,15,24,0,0,0,2,0,35,4,0,0,0
57,75,10,0.994302309,1.9817162,-26.62761682,28.8844449,0.09248,5.473827021,0.43166099,0.31071,-1.9389,1,5,2,0,0,0,2,0,3,2,2,0,0
57,76,19,0.994870202,1.967015998,-22.73544317,27.73224121,0,5.428138322,0.432604016,0.29407,-1.07437,2,0,67,0,0,0,2,0,67,0,0,0,0
57,77,49,0.991854199,2.016404484,-21.08687337,27.21907977,0.01802,7.227992119,0.444783304,0.28852,-1.49528,2,3,93,1,0,0,2,0,79,18,0,0,0
57,78,52,0.984808037,2.145189178,-19.83269601,28.71815722,0.01036,7.532986631,0.445440274,0.23345,-2.22929,2,0,17,5,0,0,3,0,9,13,0,0,0
57,79,28,0.98592066,2.301064246,-18.47274831,28.24431833,0.04152,8.23972848,0.454623109,0.20969,-2.23089,3,0,15,20,0,0,3,0,0,35,0,0,0
57,80,10,0.969492674,2.28455828,-18.91022732,26.33666456,0.12209,7.85065599,0.446807749,0.25523,-0.9477,2,2,45,4,4,0,3,0,0,31,22,2,0
57,81,19,0.99140423,2.19939953,-17.34318859,29.83143343,1.12516,11.39371953,0.453239364,0.27639,-1.08829,2,0,27,0,0,0,5,0,0,10,2,15,0
57,82,40,0.986862797,2.194059894,-16.6605203,30.69254276,0.67564,11.36393431,0.473540616,0.19561,-2.18228,2,0,2,0,0,0,3,0,0,1,0,1,0
57,83,49,0.987337928,2.259966652,-16.27558033,30.99884395,0,11.18899566,0.477914997,0.3369,-2.37838,2,0,16,0,0,0,2,0,16,0,0,0,0
57,84,69,0.993083061,2.314352981,-14.88202208,31.59390539,0,11.19613671,0.490223501,0.35193,-2.51603,2,1,37,0,0,0,2,0,38,0,0,0,0
57,85,89,0.989931927,2.155501852,-15.65198124,30.76971565,0,10.66832077,0.494218695,0.35973,-1.96013,2,0,16,0,0,0,2,0,16,0,0,0,0
57,86,49,0.991963428,2.394767702,-14.49443101,30.85901061,0,10.93620907,0.530824585,0.42468,-2.67966,1,7,5,0,0,0,2,1,11,0,0,0,0
57,87,69,0.98928701,2.439972729,-12.19081909,32.65683697,0.0229,10.75755298,0.536041832,0.37387,-2.18006,1,32,12,0,0,0,2,1,41,2,0,0,0
57,88,160,0.986735187,2.512099057,-11.8830351,32.92333982,0.01243,10.42736425,0.556916161,0.35728,-2.4541,2,1,6,0,0,0,2,0,5,2,0,0,0
57,89,69,0.980947272,2.429314801,-13.64392832,32.35574639,0,10.449978,0.555921011,0.32172,-1.48698,2,5,48,0,0,0,2,0,53,0,0,0,0
58,58,11,0.991919222,1.669928145,-30.96232131,17.89607106,0,5.760953319,0.352952311,0.32188,-1.34507,2,1,41,0,0,0,2,0,42,0,0,0,0
58,60,12,0.966574529,1.628562283,-31.43814061,21.13924038,0.00238,5.366115337,0.409748921,0.29431,-2.62154,2,0,17,7,0,0,2,0,17,7,0,0,0
58,61,27,0.964498781,1.611716724,-32.32829425,20.20920624,0.2086,5.016726701,0.378078927,0.19612,-3.4165,3,0,11,30,0,0,3,0,0,41,0,0,0
58,62,16,0.98569674,1.575215265,-32.50494669,23.39806878,0.18727,2.271402404,0.421551992,0.22892,-0.91903,3,0,16,17,0,0,3,0,0,22,4,7,0
58,64,34,0.976956141,1.728504662,-34.62817758,20.5516877,1.18581,3.691879367,0.433287303,0.27569,-0.56917,2,0,16,0,0,0,5,0,0,3,1,12,0
58,65,31,0.97745319,1.864489072,-34.59918601,20.27506406,0.42952,3.92756013,0.431734226,0.28289,-4.46163,2,4,9,7,0,0,3,0,0,18,0,2,0
58,66,15,0.989153416,1.791302765,-35.53408564,21.87150416,0,4.464446023,0.428320401,0.39566,-2.39346,1,7,2,0,0,0,2,0,9,0,0,0,0
58,67,18,0.979782072,1.942124448,-32.65139528,22.31397425,0,10.11349214,0.493053579,0.37114,-2.32028,2,8,15,0,0,0,2,0,23,0,0,0,0
58,68,16,0.994158592,1.844340117,-34.85836333,21.99459531,0,4.485294964,0.491926647,0.37707,-2.09067,2,2,16,0,0,0,2,0,18,0,0,0,0
58,69,55,0.988944796,1.972017697,-32.56148665,22.30655674,0,4.978857255,0.375356815,0.3868,-1.40002,2,1,5,0,0,0,2,0,6,0,0,0,0
58,70,43,0.989920106,1.963836919,-30.08489217,24.18032558,0.07644,4.811541217,0.381730179,0.39663,-2.42064,1,13,8,0,0,0,2,2,19,0,0,0,0
58,71,33,0.986373151,1.947022623,-30.78745573,25.25482225,0,5.772190775,0.376381938,0.38403,-2.74669,1,5,1,0,0,0,2,0,6,0,0,0,0
58,72,45,0.988136315,2.102715932,-31.10788641,25.49209655,0,4.405149658,0.338688059,0.34862,-1.78317,2,7,24,0,0,0,2,5,26,0,0,0,0
58,73,48,0.989230844,2.053248608,-31.70423599,25.28947767,0,4.168797845,0.367608088,0.36233,-2.59406,2,2,9,0,0,0,2,0,11,0,0,0,0
58,74,12,0.988529322,2.064107665,-30.19830819,26.86793666,0.00725,3.809063169,0.366004181,0.20866,-4.00125,3,0,0,12,0,0,3,0,0,12,0,0,0
58,77,22,0.973713502,2.049988377,-24.91898692,25.55092259,0.02404,6.143319143,0.430129743,0.23885,-2.73384,2,0,20,13,0,0,3,0,2,31,0,0,0
59,50,15,0.970494086,1.664808418,-21.03167695,15.43527975,0.02349,1.952716013,0.498924138,0.22266,-1.77807,3,0,2,16,0,0,3,0,0,17,0,1,0
59,51,15,0.983214761,1.684606297,-24.82098299,13.96938553,0.21082,1.941107824,0.506371406,0.21016,-0.25945,3,0,5,46,5,0,3,0,0,36,14,6,0
59,53,17,0.991457958,1.567789274,-26.63196845,18.01461808,0.62718,1.700692299,0.489038185,0.26649,-5.36364,1,2,1,2,0,0,3,0,0,5,0,0,0
59,54,14,0.993039634,1.672247031,-27.73522295,17.38489225,0,1.710174872,0.500561666,0.38668,-2.79056,1,17,1,0,0,0,2,1,17,0,0,0,0
59,55,13,0.993858149,1.695937928,-28.80047851,18.88133063,0,1.936451787,0.504739348,0.38924,-2.41508,1,18,1,0,0,0,2,3,16,0,0,0,0
59,56,12,0.993614129,1.725718694,-29.75148678,16.84595754,0,1.683832032,0.497890403,0.39448,-2.28306,1,4,2,0,0,0,2,0,6,0,0,0,0
59,57,48,0.995181523,1.651634566,-30.64091501,17.68287187,0,2.068610755,0.488722395,0.40183,-2.34384,2,2,21,0,0,0,2,0,23,0,0,0,0
59,58,103,0.990856438,1.594067127,-31.06755404,18.73830654,0,2.331187046,0.469073959,0.38682,-1.30798,2,0,6,0,0,0,2,0,6,0,0,0,0
59,59,29,0.993956649,1.608113365,-32.44136593,18.43971421,0.04142,1.979922383,0.480736253,0.35102,-2.05023,2,5,21,0,0,0,2,0,26,0,0,0,0
59,60,88,0.989590891,1.608505245,-32.87532953,19.32010844,0,3.699726562,0.436070699,0.36923,-2.64104,1,4,0,0,0,0,2,0,4,0,0,0,0
59,61,77,0.99322734,1.565130505,-33.44937763,19.9360225,0,2.753327646,0.474606178,0.37073,-1.91618,2,3,14,0,0,0,2,3,14,0,0,0,0
59,62,44,0.992631663,1.588419485,-34.93602536,21.06263238,0,2.227141289,0.471475072,0.374,-2.56765,2,1,3,0,0,0,2,0,4,0,0,0,0
59,65,31,0.983399968,1.782995704,-33.23828494,23.98050794,0.14191,3.745394563,0.318049138,0.23105,-4.04329,3,0,0,5,0,0,3,0,0,5,0,0,0
59,67,11,0.992134492,1.926126564,-32.17086116,22.4463987,0.00459,4.382394845,0.396271744,0.25607,-2.62604,2,0,25,10,0,0,3,0,2,33,0,0,0
