MIDI,dB,Total,Clarity,Crest,SpecBal,CPP,Entropy,dEGGmax,Qcontact,Icontact,HRFegg,maxCluster,Cluster 1,Cluster 2,Cluster 3,Cluster 4,Cluster 5,maxCPhon,cPhon 1,cPhon 2,cPhon 3,cPhon 4,cPhon 5,cPhon 6
53,69,8,0.961642392,2.265299739,-28.90171501,13.73748056,1.07222,7.913564365,0.416497841,0.16825,2.06473,3,0,0,4,4,0,5,0,0,0,1,7,0
53,72,7,0.970527488,2.390435214,-26.96938855,14.86128016,1.78631,9.651586777,0.445579666,0.16079,-1.34747,4,2,0,3,23,5,4,0,0,0,15,10,8
53,73,15,0.98831447,2.448201419,-24.12353039,18.14386136,0.44063,8.800457498,0.419346194,0.31809,-2.71731,2,0,2,0,0,0,3,0,0,1,0,1,0
53,74,8,0.965332257,2.579029369,-22.88364064,18.60437527,4.41014,10.30191038,0.46683616,0.04328,-23.62219,5,0,0,4,2,27,6,0,0,0,0,3,30
53,76,14,0.97389539,2.589079367,-21.51597866,18.23008453,2.02353,11.33086939,0.429677425,0.19709,-8.90607,2,0,9,0,1,4,5,0,0,0,0,10,4
53,77,8,0.970217276,2.371293218,-20.5345842,18.34986806,6.14469,9.857988129,0.392259175,0.02174,-32.6267,5,0,0,1,0,24,6,0,0,0,0,0,25
53,80,8,0.985206721,2.482491171,-22.66643273,21.8869288,4.8802,11.77297518,0.426812165,0.06916,-31.00918,5,0,0,0,0,24,6,0,0,0,0,0,24
53,81,23,0.980829366,2.586947745,-20.73649267,19.29402527,0.271,11.41977645,0.47227214,0.28395,-0.52733,2,0,18,0,0,0,4,0,7,1,8,2,0
53,82,24,0.986262977,2.518771416,-19.90430982,21.81544404,0.02699,11.98896943,0.461719494,0.2555,-0.01915,2,0,17,2,0,0,4,0,0,3,13,3,0
53,83,56,0.984601373,2.707092737,-18.08842611,21.23079982,0.04738,11.9472548,0.468698463,0.22968,0.4207,4,0,0,15,21,0,4,0,0,15,21,0,0
53,84,24,0.989152884,2.66903464,-18.41748531,21.03745557,0.46104,9.776863874,0.507564355,0.23438,0.97436,4,0,9,2,14,0,4,0,9,0,15,0,1
53,85,92,0.975612532,2.780231471,-17.08337843,19.36223844,1.65748,9.791266985,0.486285149,0.22003,0.85653,4,0,7,0,16,1,4,0,3,4,14,2,1
53,86,95,0.982118211,2.672509814,-16.30267366,20.10288315,1.11789,7.561142677,0.501522714,0.19957,-2.18208,4,1,6,3,29,0,3,0,0,32,4,1,2
53,87,31,0.969552257,2.705651362,-16.14590202,19.12690291,0.14292,7.536493613,0.495193028,0.22363,-0.65185,2,0,6,0,0,0,5,0,0,0,0,6,0
54,46,8,0.978149658,1.55095853,-18.74407505,5.785101372,0.6138,2.455674488,0.500353297,0.18617,1.34992,4,0,3,0,7,0,5,0,0,0,4,6,0
54,50,10,0.985301565,1.565431289,-22.73401275,6.384457222,0.66255,2.214162318,0.497481095,0.31691,-2.23517,2,0,3,0,0,0,5,0,0,1,0,2,0
54,53,8,0.99147353,1.634601378,-26.95518405,8.843890237,3.13135,1.645896308,0.511607837,0.06125,-13.41483,5,0,0,1,8,36,6,0,0,0,0,9,36
54,60,17,0.985374535,1.942525123,-31.89301924,12.08835885,4.62507,7.197118038,0.236445462,0.02049,-13.99106,5,0,0,0,0,7,6,0,0,0,0,0,7
54,61,9,0.989637228,1.882825702,-32.47686934,12.31924883,2.34566,7.374585055,0.245760244,0.15752,-5.63259,4,0,7,5,16,4,5,0,0,0,0,23,9
54,66,3,0.966301328,2.1006407,-30.01717213,14.90233271,4.47778,4.059330198,0.495450738,0.07372,-28.48142,5,0,0,0,0,16,6,0,0,0,0,0,16
54,67,9,0.978723264,2.237152148,-29.06366114,16.7218831,0.49523,4.819482635,0.350433635,0.28804,-0.12055,2,0,22,0,0,0,4,0,9,0,13,0,0
54,68,36,0.983435564,2.578851725,-23.29543501,17.15377272,0.01005,7.089408892,0.316996789,0.26328,-0.76958,2,0,13,12,0,0,3,0,1,12,12,0,0
54,69,60,0.988910866,2.512262389,-23.002539,17.30529835,0.02254,7.539308044,0.335361542,0.23493,-1.49865,3,0,1,24,4,0,3,0,0,24,5,0,0
54,70,62,0.989073731,2.604909045,-21.90026812,17.61100261,1.76259,7.651419531,0.332020546,0.29857,1.15231,2,0,8,0,6,0,2,0,7,0,7,0,0
54,71,27,0.985585136,2.462090234,-20.59611612,17.85206041,0.43414,9.502106605,0.38263838,0.22677,1.37113,4,0,5,9,41,0,4,0,1,5,46,3,0
54,72,8,0.988480909,2.685523822,-19.61493264,19.25310078,1.78626,7.991226656,0.3461799,0.22964,-1.59905,2,0,6,4,3,0,3,0,0,10,0,2,1
54,73,18,0.988832181,2.51562824,-18.8509679,20.77222355,0,10.87319346,0.398111969,0.23753,-0.28234,2,0,3,0,0,0,5,0,0,0,0,3,0
54,74,9,0.991187218,2.58451328,-19.03124071,20.70780337,0,9.085594746,0.358038272,0.23911,0.15022,2,0,4,0,0,0,4,0,0,1,3,0,0
54,75,8,0.992683261,2.5717513,-18.76982538,20.57952422,3.04647,9.824894292,0.366935434,0.0103,-16.59145,5,0,0,0,0,4,6,0,0,0,0,0,4
54,76,27,0.983733771,2.455181003,-17.6752592,21.65753409,3.03105,11.78910113,0.422226328,0.12617,-8.99543,5,0,9,7,5,23,6,0,0,0,1,18,25
54,77,9,0.993776236,2.547009437,-17.64665183,22.75098517,3.36252,11.08656234,0.382660896,0.03982,-14.05647,5,0,0,0,0,6,6,0,0,0,0,0,6
54,78,34,0.991842207,2.555673384,-16.79787907,23.01551961,3.96993,12.12248789,0.430270099,0.0958,-12.55627,4,0,0,4,9,9,6,0,0,0,0,8,14
54,79,26,0.991652244,2.505578214,-16.74005704,23.71859192,5.26101,13.30502012,0.427587403,0.08265,-25.35881,5,0,0,0,0,4,6,0,0,0,0,0,4
54,80,35,0.990355471,2.49638896,-16.25053337,23.36766713,4.94693,13.33106161,0.432167604,0.01276,-24.11801,5,0,0,0,0,2,6,0,0,0,0,0,2
54,81,44,0.990494185,2.505276706,-16.50868509,23.16977105,0.02234,12.53774214,0.44797549,0.30709,-1.26044,2,0,19,4,0,0,2,0,19,2,2,0,0
54,83,9,0.986516237,2.562431334,-16.35596948,22.31302655,0,10.97968574,0.459072365,0.27443,-1.9677,3,0,4,14,0,0,3,0,7,11,0,0,0
54,84,9,0.987593598,2.580780909,-16.43568924,23.16392922,0.01314,11.3598169,0.464194102,0.24805,-1.74169,3,0,2,21,0,0,3,0,0,21,2,0,0
54,85,53,0.992322573,2.585200561,-15.75656366,21.61181351,0.66606,12.30457948,0.46039166,0.36085,-0.96436,2,0,11,0,0,0,2,0,10,0,1,0,0
54,86,43,0.988014339,2.590489067,-14.56961743,21.28808817,0.03726,11.97192878,0.488056976,0.23102,1.37028,4,0,6,0,74,0,4,0,5,1,74,0,0
54,88,9,0.979725987,2.721330978,-13.5657939,20.67276289,0.42052,11.09941918,0.507544064,0.22011,-0.8372,2,0,11,3,8,0,4,0,7,3,10,2,0
55,52,15,0.986950753,1.574274214,-26.11963246,7.450108166,0.00524,2.630276428,0.501309297,0.23773,0.18697,2,0,22,0,0,0,4,0,5,4,11,2,0
55,53,36,0.990971383,1.573420802,-26.74612258,8.008482235,5.45632,2.326595848,0.502753461,0.20807,0.22912,3,0,0,3,2,1,5,0,0,0,0,4,2
55,54,17,0.99036997,1.5763235,-26.97087695,8.68772839,1.62355,2.471508935,0.50053797,0.18278,-0.7466,4,4,0,2,31,6,4,0,0,0,21,15,7
55,55,18,0.99093851,1.567957404,-29.03002091,7.831988322,1.4263,1.686736937,0.504551623,0.17307,-3.29621,4,0,0,1,4,0,5,0,0,0,0,5,0
55,56,9,0.990110447,1.635852299,-29.65260238,8.42900879,4.83398,7.167604194,0.343254013,0.04394,-26.43547,5,0,0,0,0,7,6,0,0,0,0,0,7
55,57,106,0.991964671,1.627731369,-30.44793395,9.627310674,6.58326,3.544883877,0.407708723,0.05189,-33.24551,5,0,0,0,0,9,6,0,0,0,0,0,9
55,58,44,0.992494387,1.69341924,-31.42679364,8.137962554,4.8162,1.943921422,0.443382406,0.02089,-29.86467,5,0,0,0,0,24,6,0,0,0,0,0,24
55,59,27,0.987762048,1.88538384,-32.26766226,8.915930981,0.039,5.099973305,0.305432289,0.30233,-1.72766,2,0,7,3,0,0,2,0,8,2,0,0,0
55,61,36,0.987281506,1.973717288,-33.58790564,10.79515215,0.12773,5.371916364,0.312937535,0.27871,-1.96863,2,0,5,0,0,0,2,0,4,1,0,0,0
55,62,9,0.982393088,1.963437668,-33.0697219,12.79993984,0.00484,6.510967582,0.300514055,0.27491,-0.97787,2,0,21,2,0,0,3,0,0,15,8,0,0
55,63,18,0.984904072,2.054190429,-30.76812247,13.92549886,0.06129,6.508344993,0.303848227,0.38191,-1.34457,2,0,7,0,0,0,2,0,7,0,0,0,0
55,64,17,0.988606132,2.028224989,-28.93077745,15.75043887,0.01962,8.595399532,0.323501718,0.27377,0.10423,4,0,20,0,31,0,4,0,18,0,33,0,0
55,65,9,0.990522195,1.992606584,-24.55560942,15.02102626,0.12561,7.343489211,0.341898298,0.25061,-0.58761,2,0,27,11,11,0,4,0,8,14,26,1,0
55,66,9,0.988785589,2.048327294,-24.0230111,16.43685733,0,9.574359861,0.355804514,0.30281,-0.34512,2,0,9,0,0,0,2,0,9,0,0,0,0
55,67,17,0.987607305,2.043002032,-23.5668496,16.30316552,0,9.327616533,0.363526547,0.29147,-0.66175,2,0,10,0,0,0,2,0,10,0,0,0,0
55,68,52,0.989154171,2.494647493,-24.19983034,17.4794307,1.19397,7.27897881,0.340450093,0.22118,2.42088,4,1,4,0,32,0,4,0,0,0,34,3,0
55,69,116,0.979801797,2.422014357,-24.10770897,16.23241566,3.40689,6.766100049,0.345485934,0.24472,-0.6632,4,0,2,0,5,0,5,0,0,0,1,6,0
55,70,25,0.986916135,2.395848702,-22.09239774,16.92908477,2.20735,10.54223746,0.382789969,0.17964,-2.70994,4,0,0,1,3,0,5,0,0,0,0,4,0
55,71,18,0.985298339,2.44296318,-21.10762552,18.53381386,6.92415,8.083593868,0.363411781,0.07532,-20.50851,5,0,0,1,0,2,6,0,0,0,0,0,3
55,75,9,0.975045934,2.491449395,-18.30610969,21.49482769,2.11548,12.53626544,0.457771251,0.08735,-11.87656,4,0,1,0,5,5,5,0,0,0,0,6,5
55,76,26,0.985884799,2.539002348,-17.11219959,22.33145196,0,12.63850427,0.456847789,0.29799,-2.00857,2,0,6,0,0,0,2,0,6,0,0,0,0
55,79,9,0.984957756,2.702362958,-14.09221017,23.07485311,0.09589,9.960424153,0.502139289,0.31811,-1.6701,2,0,3,0,0,0,2,0,3,0,0,0,0
55,80,9,0.990554678,2.651239511,-14.11987414,20.86805188,0,9.382238197,0.508883913,0.27879,-0.27113,2,0,65,0,0,0,4,0,10,15,40,0,0
55,81,26,0.986106566,2.463484652,-15.23953976,21.7980813,0,11.17881033,0.469800027,0.29088,0.46941,2,0,18,0,0,0,4,0,5,0,13,0,0
55,82,17,0.992130065,2.402037159,-16.18324078,23.08711479,0.03864,11.03139724,0.447237707,0.26385,-0.89721,2,0,46,2,18,0,2,0,28,24,14,0,0
55,83,18,0.990568447,2.509732731,-16.26125935,22.32029872,0.00819,11.23023835,0.451372758,0.20811,0.134,4,0,7,2,16,0,4,0,2,2,21,0,0
55,84,8,0.989273565,2.610997246,-16.25943274,23.2975936,0,11.27697069,0.456756916,0.29821,-1.24749,2,0,5,0,0,0,2,0,5,0,0,0,0
55,86,9,0.989645203,2.583363881,-14.57255477,20.33857839,0.6293,11.53586854,0.490294764,0.22444,1.20233,4,0,2,0,12,0,4,0,0,0,11,3,0
55,87,62,0.987351095,2.680588574,-13.83184615,21.83325376,0.63019,11.08951937,0.501344825,0.23143,0.35974,2,0,24,0,15,0,4,0,0,2,23,14,0
55,88,97,0.983621281,2.777375363,-13.8119717,20.80578499,2.55611,10.86751615,0.504583577,0.25812,-0.91575,2,0,8,0,3,0,5,0,0,0,0,11,0
55,89,9,0.99009948,2.749136147,-14.76213683,21.11392423,1.28417,11.00414344,0.500026067,0.23003,-3.37063,4,4,9,3,12,0,5,0,0,10,0,16,2
56,59,10,0.989760025,1.668636023,-32.23121206,5.859417629,1.19353,3.562992498,0.439698942,0.16473,0.17419,3,0,1,12,12,0,5,0,0,0,0,23,2
56,63,10,0.984865573,2.054405942,-35.44490752,10.44438003,0.66475,8.229247009,0.284985661,0.19175,0.37493,4,0,3,1,22,0,5,0,0,10,0,16,0
56,66,20,0.9886573,2.098703777,-35.29543499,12.56058843,4.72756,5.435016829,0.331060122,0.06733,-18.38956,5,0,2,0,1,6,6,0,0,0,0,3,6
56,69,20,0.987222007,2.006853182,-27.61658991,15.40055822,0,5.604871408,0.375589223,0.31187,-2.15894,2,0,6,1,0,0,2,0,7,0,0,0,0
56,70,27,0.978494046,2.028976943,-22.68491164,16.24361129,0,7.183017841,0.376915678,0.33513,-1.70324,2,0,5,0,0,0,2,0,5,0,0,0,0
56,71,20,0.991700278,1.833310373,-29.39514364,13.58040655,0.00067,4.382553581,0.379456163,0.30983,-0.97727,2,0,42,0,0,0,2,0,38,1,3,0,0
56,75,20,0.979014409,2.118116801,-20.09005761,13.55394452,0,5.96680677,0.411576032,0.3498,-0.57158,2,0,7,0,0,0,2,0,5,0,2,0,0
56,76,9,0.975763076,2.042122632,-19.64262495,14.24983887,0.01246,6.250726121,0.432434089,0.24294,0.0505,2,0,44,0,13,0,4,0,15,13,29,0,0
56,79,20,0.985664132,2.346242115,-16.86649637,19.39685075,0.02026,8.655140523,0.46032507,0.19639,-0.16525,4,0,26,3,36,0,4,0,0,22,43,0,0
56,80,30,0.98793909,2.281052653,-15.36586206,20.78255333,2.23727,9.449779344,0.472242522,0.25898,-0.46941,2,0,13,0,5,0,4,0,0,0,12,6,0
56,81,30,0.989521982,2.255286613,-14.61316766,21.15111392,0,9.781075627,0.478096793,0.28275,-0.81306,2,0,10,0,0,0,2,0,7,0,3,0,0
56,82,10,0.990713655,2.194069896,-16.69651009,20.67590035,1.35011,11.3458153,0.453361418,0.22349,0.53723,4,0,3,0,4,0,4,0,0,0,4,3,0
56,83,20,0.978387816,2.141449377,-15.82977379,19.59029095,0.86675,10.49128291,0.459271702,0.21308,-1.18998,4,0,10,12,14,0,5,0,0,7,9,20,0
56,85,10,0.97861195,2.136015932,-14.16890309,19.18187684,2.21367,8.471962751,0.501682907,0.27047,-2.86414,2,1,4,0,0,0,5,0,0,1,0,4,0
56,86,10,0.986792506,2.176716381,-13.43234193,21.30926835,0.6251,8.165275941,0.504306498,0.25534,-5.34142,3,1,0,4,1,0,3,0,0,5,0,1,0
57,50,29,0.989859291,1.618988302,-22.86447619,5.903555725,1.63298,3.097359803,0.497789562,0.2122,-0.81079,4,0,0,0,11,0,5,0,0,2,0,9,0
57,51,18,0.991836324,1.645577379,-24.65576889,6.246470161,1.6779,3.216394142,0.497487346,0.15342,-2.60813,4,0,10,1,16,3,5,0,0,4,0,22,4
57,52,29,0.992239526,1.619665548,-25.71184844,6.377923256,0,2.839860878,0.497106024,0.32768,-2.86337,2,0,7,0,0,0,2,0,7,0,0,0,0
57,54,9,0.992555799,1.628832623,-27.90336249,6.86670809,0,1.961764709,0.497452145,0.33344,-2.15313,2,0,7,0,0,0,2,0,7,0,0,0,0
57,56,10,0.992807059,1.650788423,-29.44270119,8.604625006,0,1.849670231,0.500446639,0.32965,-1.37608,2,0,54,0,0,0,2,0,54,0,0,0,0
57,57,61,0.991725983,1.648593726,-30.66716402,7.426888723,0,1.96521855,0.495154654,0.34956,-0.2294,2,0,16,0,0,0,2,0,16,0,0,0,0
57,58,10,0.991390444,1.648249669,-31.8166352,8.186498234,0.04814,1.637228548,0.483662167,0.29498,-0.33085,2,2,40,0,1,0,2,0,29,3,11,0,0
57,59,40,0.993414358,1.638812247,-32.44195749,8.052090966,0.10718,1.796672166,0.474847904,0.22224,-0.69401,2,1,20,0,0,0,3,0,1,12,8,0,0
57,60,100,0.992763394,1.655328509,-33.46647701,8.616176595,0,2.168484528,0.470860813,0.29021,-1.18479,2,0,40,0,1,0,2,0,40,1,0,0,0
57,61,21,0.990447741,1.683840393,-31.85923878,11.06404409,0.01487,3.713203776,0.369077702,0.27875,-0.96128,2,1,52,0,8,0,2,0,41,14,6,0,0
57,62,60,0.987376087,1.714251188,-34.68772819,11.42940862,0.91402,2.715925206,0.445301074,0.19284,-4.22452,3,0,3,10,0,0,3,0,0,12,0,1,0
57,63,20,0.979472305,1.950406796,-35.42559582,9.452452177,1.99248,8.334688143,0.291562008,0.20604,1.7761,4,0,0,0,7,0,4,0,0,0,6,1,0
57,64,41,0.987546335,2.006283229,-35.31349112,11.32378418,0.74725,3.498455645,0.426884542,0.25002,-1.30073,2,5,15,1,9,0,5,0,0,6,9,15,0
57,65,21,0.97824231,2.040018722,-35.0478221,11.87212319,1.09243,5.442666603,0.375930691,0.26537,-1.217,2,0,6,0,0,0,3,0,0,4,0,2,0
57,66,49,0.984273798,2.136956408,-35.50967351,12.24123221,1.62816,6.130152116,0.31536848,0.15434,-6.81027,4,0,1,2,4,0,3,0,0,3,0,3,1
57,67,20,0.992281355,2.193487069,-34.37184399,13.11578948,2.56383,7.44859835,0.27392882,0.10474,-9.89613,4,0,0,0,1,1,5,0,0,0,0,1,1
57,68,20,0.970449724,1.909712065,-32.53992242,11.63962209,5.88833,3.249973409,0.368742768,0.21707,-6.47718,3,0,0,1,1,0,6,0,0,0,0,0,2
57,69,29,0.993350197,2.08536406,-30.7930056,14.61799736,0,5.249088062,0.361091139,0.32516,-2.91245,2,0,5,0,0,0,2,0,5,0,0,0,0
57,70,49,0.986777139,1.932131206,-30.09948902,13.98521904,0,4.005795754,0.36604216,0.33547,-2.62774,2,0,15,0,0,0,2,0,15,0,0,0,0
57,71,20,0.989787507,2.036726325,-25.41134103,15.11765102,0,4.395100017,0.368971376,0.35214,-2.3427,2,0,7,0,0,0,2,0,7,0,0,0,0
57,72,49,0.991943398,2.015562968,-27.29209675,15.68250266,0,4.680994972,0.3788339,0.34305,-1.85277,2,0,39,0,0,0,2,0,39,0,0,0,0
57,73,80,0.98812888,1.895050565,-29.70395541,15.76523059,0,4.74759883,0.389492976,0.42087,-2.3269,2,0,4,0,0,0,2,0,4,0,0,0,0
57,74,40,0.990356441,2.120834763,-23.10548842,16.29035044,0,5.884340867,0.401455969,0.34818,-1.82822,2,15,24,0,0,0,2,0,35,4,0,0,0
57,75,10,0.994302309,1.982775328,-26.62761682,18.8844449,0.09248,5.467387643,0.430030208,0.31071,-1.9389,1,5,2,0,0,0,2,0,3,2,2,0,0
57,76,20,0.994870202,1.967407884,-22.73544317,17.73224121,0,5.439374976,0.431118635,0.29407,-1.07437,2,0,67,0,0,0,2,0,67,0,0,0,0
57,77,49,0.991854199,2.016489049,-21.08687337,17.21907977,0.01802,7.232375588,0.443370975,0.28852,-1.49528,2,3,93,1,0,0,2,0,79,18,0,0,0
57,78,52,0.984808037,2.143789734,-19.83269601,18.71815722,0.01036,7.526466918,0.443980569,0.23345,-2.22929,2,0,17,5,0,0,3,0,9,13,0,0,0
57,79,28,0.98592066,2.301139522,-18.47274831,18.24431833,0.04152,8.099298399,0.453158355,0.20969,-2.23089,3,0,15,20,0,0,3,0,0,35,0,0,0
57,80,10,0.969492674,2.281745807,-18.91022732,16.33666456,0.12209,7.85065599,0.445512374,0.25523,-0.9477,2,2,45,4,4,0,3,0,0,31,22,2,0
57,81,19,0.99140423,2.192873671,-17.34318859,19.83143343,1.12516,11.35521079,0.446437918,0.27639,-1.08829,2,0,27,0,0,0,5,0,0,10,2,15,0
57,82,39,0.986862797,2.197429499,-16.6605203,20.69254276,0.67564,11.0319237,0.465057421,0.19561,-2.18228,2,0,2,0,0,0,3,0,0,1,0,1,0
57,83,49,0.987337928,2.256061949,-16.27558033,20.99884395,0,10.66782055,0.476326014,0.3369,-2.37838,2,0,16,0,0,0,2,0,16,0,0,0,0
57,84,69,0.993083061,2.314323356,-14.88202208,21.59390539,0,10.66299603,0.48864767,0.35193,-2.51603,2,1,37,0,0,0,2,0,38,0,0,0,0
57,85,89,0.989931927,2.156751135,-15.65198124,20.76971565,0,10.0964387,0.492063635,0.35973,-1.96013,2,0,16,0,0,0,2,0,16,0,0,0,0
57,86,49,0.991963428,2.394113954,-14.49443101,20.85901061,0,9.955459101,0.529363957,0.42468,-2.67966,1,7,5,0,0,0,2,1,11,0,0,0,0
57,87,69,0.98928701,2.440121611,-12.19081909,22.65683697,0.0229,9.650564766,0.534277546,0.37387,-2.18006,1,32,12,0,0,0,2,1,41,2,0,0,0
57,88,160,0.986735187,2.512149551,-11.8830351,22.92333982,0.01243,9.357428865,0.555128932,0.35728,-2.4541,2,1,6,0,0,0,2,0,5,2,0,0,0
57,89,69,0.980947272,2.429564576,-13.64392832,22.35574639,0,9.223950722,0.553991711,0.32172,-1.48698,2,5,48,0,0,0,2,0,53,0,0,0,0
58,58,11,0.991919222,1.672628577,-30.96232131,7.896071062,0,5.765806067,0.350063018,0.32188,-1.34507,2,1,41,0,0,0,2,0,42,0,0,0,0
58,60,10,0.966574529,1.709530516,-31.43814061,11.13924038,0.00238,6.63066931,0.376094709,0.29431,-2.62154,2,0,17,7,0,0,2,0,17,7,0,0,0
58,61,22,0.964498781,1.628247076,-32.32829425,10.20920624,0.2086,5.964740731,0.353928792,0.19612,-3.4165,3,0,11,30,0,0,3,0,0,41,0,0,0
58,62,11,0.98569674,1.6078384,-32.50494669,13.39806878,0.18727,3.386989509,0.402517188,0.22892,-0.91903,3,0,16,17,0,0,3,0,0,22,4,7,0
58,64,17,0.976956141,1.790781891,-34.62817758,10.5516877,1.18581,6.933738545,0.408070179,0.27569,-0.56917,2,0,16,0,0,0,5,0,0,3,1,12,0
58,65,12,0.97745319,2.071247646,-34.59918601,10.27506406,0.42952,11.86881015,0.413566312,0.28289,-4.46163,2,4,9,7,0,0,3,0,0,18,0,2,0
58,66,10,0.993256871,1.877881807,-36.45876241,12.42562965,0,3.220514725,0.369112106,0.39566,-2.39346,1,7,2,0,0,0,2,0,9,0,0,0,0
58,68,7,0.994158592,1.986934273,-34.85836333,11.99459531,0,5.152917435,0.429260792,0.37114,-2.32028,2,8,15,0,0,0,2,0,23,0,0,0,0
58,69,40,0.988944796,2.046202812,-32.56148665,12.30655674,0,7.575128418,0.347131992,0.37707,-2.09067,2,2,16,0,0,0,2,0,18,0,0,0,0
58,70,34,0.989920106,2.100158208,-30.08489217,14.18032558,0,6.525925772,0.326549602,0.3868,-1.40002,2,1,5,0,0,0,2,0,6,0,0,0,0
58,71,33,0.986373151,1.970035597,-30.78745573,15.25482225,0.07644,5.722133224,0.363194391,0.39663,-2.42064,1,13,8,0,0,0,2,2,19,0,0,0,0
58,72,42,0.988136315,2.108810872,-31.10788641,15.49209655,0,4.48680398,0.323160451,0.38403,-2.74669,1,5,1,0,0,0,2,0,6,0,0,0,0
58,73,45,0.989230844,2.080978704,-31.70423599,15.28947767,0,4.30113686,0.352948354,0.34862,-1.78317,2,7,24,0,0,0,2,5,26,0,0,0,0
58,74,10,0.988529322,2.098436366,-30.19830819,16.86793666,0,4.153031316,0.336024302,0.36233,-2.59406,2,2,9,0,0,0,2,0,11,0,0,0,0
58,77,22,0.973713502,2.050134651,-24.91898692,15.55092259,0.00725,6.085499285,0.428501407,0.20866,-4.00125,3,0,0,12,0,0,3,0,0,12,0,0,0
59,50,12,0.970494086,1.732649887,-21.03167695,5.43527975,0.02404,2.46645224,0.50494096,0.23885,-2.73384,2,0,20,13,0,0,3,0,2,31,0,0,0
59,51,11,0.983214761,1.752732807,-24.82098299,3.969385533,0.02349,2.258941535,0.497911716,0.22266,-1.77807,3,0,2,16,0,0,3,0,0,17,0,1,0
59,53,11,0.991457958,1.702003882,-26.63196845,8.014618082,0.21082,2.261645068,0.500983396,0.21016,-0.25945,3,0,5,46,5,0,3,0,0,36,14,6,0
59,54,11,0.993039634,1.732841857,-27.73522295,7.384892247,0.62718,1.970137287,0.500095957,0.26649,-5.36364,1,2,1,2,0,0,3,0,0,5,0,0,0
59,55,11,0.993858149,1.765082527,-28.80047851,8.88133063,0,2.115190075,0.501689081,0.38668,-2.79056,1,17,1,0,0,0,2,1,17,0,0,0,0
59,56,11,0.993614129,1.746291571,-29.75148678,6.845957539,0,1.820423551,0.492781396,0.38924,-2.41508,1,18,1,0,0,0,2,3,16,0,0,0,0
59,57,34,0.995181523,1.717597714,-30.64091501,7.682871867,0,2.653801973,0.482146875,0.39448,-2.28306,1,4,2,0,0,0,2,0,6,0,0,0,0
59,58,69,0.990856438,1.689331165,-31.06755404,8.738306542,0,3.123781542,0.466145105,0.40183,-2.34384,2,2,21,0,0,0,2,0,23,0,0,0,0
59,59,23,0.993956649,1.650049291,-32.44136593,8.439714214,0,2.24595039,0.484398401,0.38682,-1.30798,2,0,6,0,0,0,2,0,6,0,0,0,0
59,60,66,0.989590891,1.657737163,-32.87532953,9.320108435,0.04142,4.940593583,0.419293805,0.35102,-2.05023,2,5,21,0,0,0,2,0,26,0,0,0,0
59,61,57,0.99322734,1.623403593,-33.44937763,9.9360225,0,3.530069343,0.460478794,0.36923,-2.64104,1,4,0,0,0,0,2,0,4,0,0,0,0
59,62,34,0.992631663,1.627698207,-34.93602536,11.06263238,0,2.704739589,0.461078654,0.37073,-1.91618,2,3,14,0,0,0,2,3,14,0,0,0,0
59,65,24,0.983399968,1.886832853,-33.23828494,13.98050794,0,4.383198864,0.288711056,0.374,-2.56765,2,1,3,0,0,0,2,0,4,0,0,0,0
59,67,11,0.992134492,1.936341041,-32.17086116,12.4463987,0.14191,4.342959148,0.394919196,0.23105,-4.04329,3,0,0,5,0,0,3,0,0,5,0,0,0
59,69,22,0.994271311,2.111551256,-33.79912756,12.0491066,0.00459,6.563921103,0.343987854,0.25607,-2.62604,2,0,25,10,0,0,3,0,2,33,0,0,0
59,70,11,0.963094764,2.109486807,-35.32043762,11.87858382,0.03903,5.146594369,0.306859544,0.21857,-1.60569,3,0,1,40,0,0,3,0,0,41,0,0,0
59,71,67,0.988030338,2.12454231,-31.96003622,15.15718696,0.01972,6.070140466,0.306386745,0.20097,-0.43288,4,0,2,10,11,0,3,0,0,19,4,0,0
59,73,23,0.992262946,2.023034599,-31.08890393,16.61921754,0.12007,3.818297417,0.34317193,0.20612,-2.49985,3,0,0,28,0,0,3,0,0,28,0,0,0
59,74,23,0.990229419,2.063836841,-30.04750616,15.75414705,0,3.855265434,0.359966644,0.41419,-3.16292,1,6,0,0,0,0,1,4,2,0,0,0,0
59,75,23,0.990124349,2.099302076,-30.4349245,15.01048837,0,3.894913967,0.364729984,0.41133,-2.39962,1,15,8,0,0,0,2,3,20,0,0,0,0
59,76,12,0.994694584,2.140797879,-24.89485807,17.50872879,0,4.120961538,0.34590373,0.38488,-2.09335,2,7,22,0,0,0,2,4,25,0,0,0,0
59,77,22,0.994959113,2.155784803,-21.80978752,18.57821793,0,4.120456315,0.351356176,0.38076,-2.3062,1,5,3,0,0,0,2,0,8,0,0,0,0
59,78,11,0.994948617,2.108604206,-22.72851722,15.910514,0,4.471903788,0.362182313,0.36533,-1.84536,2,0,8,0,0,0,2,0,8,0,0,0,0
59,79,44,0.992827967,2.158817779,-23.84224339,17.07497328,0,4.783725029,0.387763693,0.4768,-3.05515,1,5,0,0,0,0,1,5,0,0,0,0,0
59,80,34,0.99442307,2.289884172,-22.70963331,19.18545275,0.00034,5.374136483,0.374178189,0.25903,-3.2633,3,13,14,56,0,0,3,0,23,60,0,0,0
59,81,33,0.993876901,2.139374287,-23.0132723,19.13777014,0.00897,5.985588772,0.413350113,0.21615,-1.68104,3,0,2,48,0,0,3,0,0,50,0,0,0
